,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
33832,Thornbury,2 Bradley Av,3,h,1530000.0,S,Jellis,17/03/2018,7.0,3071.0,3.0,1.0,2.0,442.0,127.0,1950.0,Darebin City Council,-37.76113,144.99212,Northern Metropolitan,8870.0
33836,Thornbury,172A Normanby Av,2,h,816000.0,S,Love,17/03/2018,7.0,3071.0,2.0,1.0,2.0,166.0,87.0,1994.0,Darebin City Council,-37.75773,144.98542,Northern Metropolitan,8870.0
33838,Thornbury,83 Normanby Av,3,h,1185000.0,S,Woodards,17/03/2018,7.0,3071.0,3.0,2.0,2.0,313.0,124.0,1910.0,Darebin City Council,-37.758790000000005,144.99196,Northern Metropolitan,8870.0
33840,Toorak,29 Gordon St,3,h,2300000.0,PI,RT,17/03/2018,4.1,3142.0,3.0,2.0,1.0,230.0,181.0,1930.0,Stonnington City Council,-37.84387,145.00687,Southern Metropolitan,7217.0
33844,Travancore,106 Baroda St,2,h,972000.0,S,Nelson,17/03/2018,4.3,3032.0,2.0,1.0,4.0,315.0,82.0,1930.0,Moonee Valley City Council,-37.7778,144.93438999999998,Western Metropolitan,1052.0
33853,Vermont South,1 Cottonwood Av,3,h,1120000.0,SP,Ray,17/03/2018,17.2,3133.0,3.0,2.0,2.0,647.0,145.0,1980.0,Whitehorse City Council,-37.85785,145.17049,Eastern Metropolitan,4280.0
33854,Viewbank,41 Diane Cr,4,h,1150000.0,VB,Miles,17/03/2018,8.9,3084.0,4.0,2.0,2.0,585.0,215.0,1980.0,Banyule City Council,-37.74127,145.08848,Eastern Metropolitan,2698.0
33860,Wantirna South,5 Hunt Ct,3,h,980000.0,S,Harcourts,17/03/2018,14.7,3152.0,3.0,2.0,2.0,650.0,156.0,1985.0,Knox City Council,-37.88812,145.22391000000002,Eastern Metropolitan,7082.0
33863,Warrandyte,261 Tindals Rd,5,h,3250000.0,S,Barry,17/03/2018,21.1,3113.0,5.0,3.0,6.0,4330.0,417.0,1985.0,Manningham City Council,-37.76192,145.19617,Eastern Metropolitan,2003.0
33871,Werribee,25 Swan St,3,h,491500.0,S,Ray,17/03/2018,14.7,3030.0,3.0,1.0,2.0,514.0,151.0,1980.0,Wyndham City Council,-37.883179999999996,144.66005,Western Metropolitan,16166.0
33872,Werribee,11 Taisho Ct,4,h,580000.0,S,Purplebricks,17/03/2018,14.7,3030.0,4.0,2.0,2.0,451.0,192.0,2000.0,Wyndham City Council,-37.90813,144.63034,Western Metropolitan,16166.0
33873,Werribee,36 Tigris Cl,3,h,430000.0,SP,Greg,17/03/2018,14.7,3030.0,3.0,1.0,2.0,302.0,115.0,1995.0,Wyndham City Council,-37.88006,144.65671,Western Metropolitan,16166.0
33878,West Footscray,19 Hope St,4,h,1230000.0,S,Jas,17/03/2018,6.4,3012.0,4.0,2.0,2.0,353.0,160.0,1935.0,Maribyrnong City Council,-37.79175,144.87185,Western Metropolitan,5058.0
33889,Williamstown,58 Anzac Cr,4,h,1600000.0,PI,Williams,17/03/2018,6.8,3016.0,4.0,3.0,2.0,509.0,127.0,1990.0,Hobsons Bay City Council,-37.8621,144.88598000000002,Western Metropolitan,6380.0
33894,Williamstown,12 McGuire Cr,3,h,1150000.0,SP,Williams,17/03/2018,6.8,3016.0,3.0,2.0,2.0,330.0,112.0,2000.0,Hobsons Bay City Council,-37.85714,144.87523000000002,Western Metropolitan,6380.0
33895,Williamstown,4 McGuire Cr,3,h,1150000.0,SP,Williams,17/03/2018,6.8,3016.0,3.0,2.0,2.0,270.0,150.0,1998.0,Hobsons Bay City Council,-37.856809999999996,144.87528999999998,Western Metropolitan,6380.0
33898,Wollert,15 Althorp St,3,h,600000.0,SP,hockingstuart,17/03/2018,25.5,3750.0,3.0,2.0,2.0,360.0,149.0,2017.0,Whittlesea City Council,-37.6136,144.99863,Northern Metropolitan,2940.0
33899,Wollert,40 Whitebark St,4,h,615000.0,S,HAR,17/03/2018,25.5,3750.0,4.0,2.0,2.0,392.0,0.0,2015.0,Whittlesea City Council,-37.61252,145.04288,Northern Metropolitan,2940.0
33900,Wyndham Vale,28 Aldridge Rd,4,h,535000.0,SP,Sweeney,17/03/2018,27.2,3024.0,4.0,2.0,2.0,545.0,198.0,2010.0,Wyndham City Council,-37.8955,144.61192,Western Metropolitan,5262.0
33903,Wyndham Vale,6 Bromley St,3,h,421000.0,S,hockingstuart,17/03/2018,27.2,3024.0,3.0,1.0,1.0,259.0,112.0,1999.0,Wyndham City Council,-37.887209999999996,144.6246,Western Metropolitan,5262.0
33905,Wyndham Vale,6 Fatham Dr,4,h,510000.0,S,hockingstuart,17/03/2018,27.2,3024.0,4.0,2.0,2.0,472.0,168.0,2010.0,Wyndham City Council,-37.88102,144.63138,Western Metropolitan,5262.0
33906,Yallambie,10 Fahey Cr,3,h,825000.0,S,Barry,17/03/2018,12.7,3085.0,3.0,1.0,1.0,642.0,131.0,1960.0,Banyule City Council,-37.729659999999996,145.08211,Northern Metropolitan,1369.0
33910,Yarraville,23 Frederick St,3,h,1125000.0,S,Village,17/03/2018,6.3,3013.0,3.0,1.0,1.0,294.0,112.0,1900.0,Maribyrnong City Council,-37.81973,144.89735,Western Metropolitan,6543.0
33915,Yarraville,30 Sussex St,3,h,1200000.0,SP,Jas,17/03/2018,6.3,3013.0,3.0,1.0,0.0,268.0,119.0,1915.0,Maribyrnong City Council,-37.81968,144.89141999999998,Western Metropolitan,6543.0
33921,Albion,2 Barclay St,2,h,655000.0,S,Douglas,24/02/2018,10.5,3020.0,2.0,1.0,2.0,463.0,97.0,1950.0,Brimbank City Council,-37.78159,144.82373,Western Metropolitan,2185.0
33922,Albion,8B Brisbane St,3,t,600000.0,S,Bells,24/02/2018,10.5,3020.0,3.0,2.0,2.0,187.0,120.0,2010.0,Brimbank City Council,-37.778040000000004,144.81643,Western Metropolitan,2185.0
33927,Altona Meadows,4 Hoddle Wy,3,h,632500.0,S,Barry,24/02/2018,15.5,3028.0,3.0,1.0,4.0,530.0,113.0,1980.0,Hobsons Bay City Council,-37.88698,144.78551000000002,Western Metropolitan,7630.0
33928,Altona North,11a Mahon Av,3,h,860000.0,S,Greg,24/02/2018,9.4,3025.0,3.0,2.0,2.0,323.0,161.0,2016.0,Hobsons Bay City Council,-37.83015,144.85064,Western Metropolitan,5132.0
33931,Armadale,4 Armadale St,4,h,4250000.0,PI,Marshall,24/02/2018,6.3,3143.0,4.0,3.0,2.0,550.0,283.0,1890.0,Stonnington City Council,-37.8604,145.01852,Southern Metropolitan,4836.0
33937,Ascot Vale,28 Gillespie Av,3,h,1080000.0,S,Brad,24/02/2018,4.3,3032.0,3.0,2.0,2.0,223.0,137.0,2010.0,Moonee Valley City Council,-37.77748,144.90652,Western Metropolitan,6567.0
33940,Ashwood,22 Carlyle St,3,h,1554000.0,S,hockingstuart,24/02/2018,10.2,3147.0,3.0,2.0,4.0,698.0,154.0,1945.0,Monash City Council,-37.861309999999996,145.09638,Southern Metropolitan,2894.0
33941,Ashwood,41 Closter Av,4,h,1850000.0,S,Buxton,24/02/2018,10.2,3147.0,4.0,3.0,2.0,746.0,164.0,1960.0,Monash City Council,-37.864909999999995,145.09752,Southern Metropolitan,2894.0
33950,Attwood,21 Threadneedle St,4,h,805000.0,PI,Barry,24/02/2018,16.5,3049.0,4.0,2.0,2.0,630.0,269.0,2000.0,Hume City Council,-37.6712,144.87911,Northern Metropolitan,1130.0
33957,Balaclava,56 Gourlay St,4,h,1550000.0,S,Whiting,24/02/2018,6.4,3183.0,4.0,2.0,2.0,467.0,163.0,1900.0,Port Phillip City Council,-37.87245,144.9976,Southern Metropolitan,2952.0
33965,Balwyn North,13 Corby St,3,h,1800000.0,VB,Marshall,24/02/2018,9.7,3104.0,3.0,1.0,2.0,676.0,140.0,1950.0,Boroondara City Council,-37.79162,145.08315,Southern Metropolitan,7809.0
33966,Balwyn North,74 Corhampton Rd,4,h,1562000.0,S,Fletchers,24/02/2018,9.7,3104.0,4.0,2.0,1.0,436.0,160.0,1930.0,Boroondara City Council,-37.80088,145.066,Southern Metropolitan,7809.0
33982,Beaumaris,152 Reserve Rd,4,h,1800000.0,VB,Hodges,24/02/2018,17.3,3193.0,4.0,2.0,2.0,1105.0,251.0,2005.0,Bayside City Council,-37.97677,145.03506000000002,Southern Metropolitan,5366.0
33983,Bellfield,138 Liberty Pde,3,h,815000.0,S,Nelson,24/02/2018,8.8,3081.0,3.0,1.0,2.0,612.0,102.0,1950.0,Banyule City Council,-37.750170000000004,145.03497,Eastern Metropolitan,790.0
33985,Bentleigh,2/2 Gilmour Rd,3,t,1002500.0,S,Jellis,24/02/2018,11.4,3204.0,3.0,2.0,2.0,239.0,119.0,2010.0,Glen Eira City Council,-37.93248,145.04218999999998,Southern Metropolitan,6795.0
33986,Bentleigh,1 Harding St,4,h,1390000.0,S,Buxton,24/02/2018,11.4,3204.0,4.0,2.0,2.0,833.0,158.0,1920.0,Glen Eira City Council,-37.92868,145.0314,Southern Metropolitan,6795.0
34005,Blackburn North,72 Kett St,4,h,980000.0,S,Barry,24/02/2018,13.4,3130.0,4.0,3.0,2.0,605.0,184.0,1965.0,Whitehorse City Council,-37.803940000000004,145.16754,Eastern Metropolitan,2867.0
34011,Brighton,114 Cole St,4,h,2710000.0,S,Biggin,24/02/2018,10.5,3186.0,4.0,2.0,2.0,547.0,216.0,1905.0,Bayside City Council,-37.895379999999996,145.00121000000001,Southern Metropolitan,10579.0
34019,Brighton,74 Well St,5,h,3800000.0,PI,Buxton,24/02/2018,10.5,3186.0,5.0,2.0,2.0,624.0,438.0,2000.0,Bayside City Council,-37.91852,144.99742,Southern Metropolitan,10579.0
34037,Brunswick,237 Albion St,2,h,1150000.0,SP,Jellis,24/02/2018,5.2,3056.0,2.0,1.0,2.0,398.0,107.0,1890.0,Moreland City Council,-37.76032,144.95981,Northern Metropolitan,11918.0
34039,Brunswick,1 Hanover St,3,h,1035500.0,S,McDonald,24/02/2018,5.2,3056.0,3.0,1.0,0.0,375.0,116.0,1900.0,Moreland City Council,-37.76276,144.9535,Northern Metropolitan,11918.0
34040,Brunswick,80 Stewart St,3,h,984000.0,PI,Woodards,24/02/2018,5.2,3056.0,3.0,1.0,2.0,207.0,115.0,1910.0,Moreland City Council,-37.76422,144.96888,Northern Metropolitan,11918.0
34044,Brunswick East,27 Barkly St,4,h,2300000.0,S,Woodards,24/02/2018,4.0,3057.0,4.0,2.0,1.0,416.0,241.0,1915.0,Moreland City Council,-37.77766,144.97603999999998,Northern Metropolitan,5533.0
34049,Brunswick West,54 Smith St,3,h,1290000.0,S,Brad,24/02/2018,5.2,3055.0,3.0,1.0,2.0,421.0,126.0,1930.0,Moreland City Council,-37.7676,144.94558999999998,Northern Metropolitan,7082.0
34050,Brunswick West,21 Walker St,3,h,1211000.0,S,Nelson,24/02/2018,5.2,3055.0,3.0,1.0,2.0,555.0,134.0,1920.0,Moreland City Council,-37.76703,144.94235,Northern Metropolitan,7082.0
34051,Brunswick West,13A Waxman Pde,4,t,950000.0,PI,Barry,24/02/2018,5.2,3055.0,4.0,2.0,2.0,263.0,180.0,2014.0,Moreland City Council,-37.75845,144.93448,Northern Metropolitan,7082.0
34052,Bulleen,19 Avon St,3,h,950000.0,PI,Jellis,24/02/2018,10.8,3105.0,3.0,2.0,2.0,264.0,185.0,1980.0,Manningham City Council,-37.76548,145.08535,Eastern Metropolitan,4480.0
34054,Bulleen,13 Moresby Av,4,h,1292000.0,S,Jellis,24/02/2018,10.8,3105.0,4.0,2.0,1.0,733.0,206.0,1970.0,Manningham City Council,-37.777159999999995,145.09366,Eastern Metropolitan,4480.0
34055,Bullengarook,11 Dohoney Rd,4,h,865000.0,S,Raine,24/02/2018,45.9,3437.0,4.0,2.0,0.0,42800.0,180.0,2000.0,Macedon Ranges Shire Council,-37.471540000000005,144.53828000000001,Northern Victoria,249.0
34056,Bundoora,33 Boston Rd,3,h,817000.0,S,Barry,24/02/2018,12.1,3083.0,3.0,1.0,2.0,550.0,145.0,1970.0,Banyule City Council,-37.6963,145.07766999999998,Northern Metropolitan,10175.0
34063,Burwood,14 Delany Av,3,h,1725000.0,S,Ray,24/02/2018,10.4,3125.0,3.0,2.0,2.0,766.0,150.0,1960.0,Monash City Council,-37.849000000000004,145.11838999999998,Southern Metropolitan,5678.0
34074,Camberwell,30 Fairview Av,2,h,1550000.0,VB,Marshall,24/02/2018,7.7,3124.0,2.0,2.0,2.0,606.0,118.0,1930.0,Boroondara City Council,-37.847640000000006,145.09273000000002,Southern Metropolitan,8920.0
34077,Camberwell,44 Moorhouse St,3,h,1550000.0,VB,Marshall,24/02/2018,7.7,3124.0,3.0,2.0,2.0,968.0,172.0,2007.0,Boroondara City Council,-37.82901,145.06714,Southern Metropolitan,8920.0
34078,Camberwell,20 Morey St,4,h,2700000.0,S,The,24/02/2018,7.7,3124.0,4.0,4.0,4.0,1071.0,209.0,1950.0,Boroondara City Council,-37.841359999999995,145.09452,Southern Metropolitan,8920.0
34079,Camberwell,11 Outlook Dr,4,h,1625000.0,S,Jellis,24/02/2018,7.7,3124.0,4.0,2.0,2.0,650.0,187.0,1940.0,Boroondara City Council,-37.84865,145.09152,Southern Metropolitan,8920.0
34084,Camberwell,2 Weafgreen Ct,5,h,2650000.0,VB,hockingstuart,24/02/2018,7.7,3124.0,5.0,3.0,6.0,677.0,242.0,1950.0,Boroondara City Council,-37.8371,145.09231,Southern Metropolitan,8920.0
34097,Carnegie,58 Rosanna St,5,h,1630000.0,S,Marshall,24/02/2018,10.1,3163.0,5.0,3.0,2.0,743.0,283.0,1975.0,Glen Eira City Council,-37.89949,145.06271999999998,Southern Metropolitan,7822.0
34098,Caroline Springs,18 Streeton Av,4,h,725000.0,SP,Barry,24/02/2018,14.8,3023.0,4.0,2.0,4.0,736.0,186.0,2005.0,Melton City Council,-37.71012,144.73487,Western Metropolitan,7719.0
34106,Caulfield South,48 Sycamore St,4,h,1605000.0,PI,Gary,24/02/2018,8.7,3162.0,4.0,2.0,2.0,388.0,275.0,2001.0,Glen Eira City Council,-37.88957,145.01799,Southern Metropolitan,5051.0
34109,Chadstone,15 Gateway Cl,3,t,765000.0,S,Woodards,24/02/2018,11.7,3148.0,3.0,2.0,1.0,255.0,115.0,2000.0,Monash City Council,-37.882670000000005,145.10823,Southern Metropolitan,3582.0
34119,Cheltenham,7 Joami St,2,t,880000.0,S,O'Brien,24/02/2018,17.9,3192.0,2.0,2.0,2.0,263.0,164.0,2017.0,Bayside City Council,-37.95746,145.06888,Southern Metropolitan,9758.0
34121,Cheltenham,2 Primrose Av,3,t,790000.0,S,Buxton,24/02/2018,17.9,3192.0,3.0,2.0,2.0,171.0,112.0,2014.0,Bayside City Council,-37.95653,145.06708,Southern Metropolitan,9758.0
34123,Clarinda,4 Allambi Ct,4,h,990000.0,S,C21,24/02/2018,17.5,3169.0,4.0,2.0,2.0,667.0,150.0,1982.0,Kingston City Council,-37.93764,145.10087,South-Eastern Metropolitan,2727.0
34128,Clifton Hill,428 Wellington St,4,h,1369000.0,S,Ray,24/02/2018,3.6,3068.0,4.0,2.0,1.0,174.0,160.0,1999.0,Yarra City Council,-37.79335,144.98856999999998,Northern Metropolitan,2954.0
34131,Coburg,10 Bruce St,4,h,1300000.0,S,Barry,24/02/2018,6.7,3058.0,4.0,2.0,0.0,406.0,132.0,1930.0,Darebin City Council,-37.74601,144.94799,Northern Metropolitan,11204.0
34137,Coburg,36 Stockade Av,4,t,1082000.0,S,Woodards,24/02/2018,6.7,3058.0,4.0,2.0,4.0,254.0,249.0,2000.0,Darebin City Council,-37.73715,144.97044,Northern Metropolitan,11204.0
34138,Coburg,171 The Avenue,3,h,1035000.0,S,Nelson,24/02/2018,6.7,3058.0,3.0,1.0,2.0,375.0,169.0,1930.0,Darebin City Council,-37.75339,144.97687,Northern Metropolitan,11204.0
34139,Coburg,7A Younger St,3,h,810000.0,VB,Brad,24/02/2018,6.7,3058.0,3.0,2.0,1.0,182.0,118.0,2008.0,Darebin City Council,-37.743190000000006,144.97717,Northern Metropolitan,11204.0
34140,Coburg North,7 Albert St,4,h,745000.0,PI,Brad,24/02/2018,6.7,3058.0,4.0,1.0,1.0,610.0,106.0,1950.0,Darebin City Council,-37.719840000000005,144.96735,Northern Metropolitan,3445.0
34146,Craigieburn,18 Baronial Wy,4,h,715000.0,S,Ray,24/02/2018,20.6,3064.0,4.0,2.0,2.0,576.0,237.0,2014.0,Hume City Council,-37.59928,144.90108999999998,Northern Metropolitan,15510.0
34148,Craigieburn,23 Braveheart Rd,3,h,455000.0,S,Barry,24/02/2018,20.6,3064.0,3.0,2.0,2.0,293.0,110.0,2015.0,Hume City Council,-37.59962,144.89789,Northern Metropolitan,15510.0
34151,Craigieburn,17 Holman Av,3,h,594000.0,S,Barry,24/02/2018,20.6,3064.0,3.0,2.0,2.0,459.0,183.0,2011.0,Hume City Council,-37.58023,144.91103999999999,Northern Metropolitan,15510.0
34152,Craigieburn,18 Humber St,4,h,520000.0,VB,Barry,24/02/2018,20.6,3064.0,4.0,2.0,2.0,448.0,142.0,2010.0,Hume City Council,-37.57027,144.91699,Northern Metropolitan,15510.0
34153,Craigieburn,53 Loudon Cct,3,h,472000.0,S,Skad,24/02/2018,20.6,3064.0,3.0,2.0,1.0,238.0,131.0,2016.0,Hume City Council,-37.56692,144.90448,Northern Metropolitan,15510.0
34154,Craigieburn,22 Northumberland Cct,3,h,515000.0,S,Barry,24/02/2018,20.6,3064.0,3.0,1.0,2.0,495.0,138.0,2008.0,Hume City Council,-37.581309999999995,144.93038,Northern Metropolitan,15510.0
34157,Craigieburn,78 Wisteria Av,4,h,583000.0,S,Ray,24/02/2018,20.6,3064.0,4.0,2.0,2.0,400.0,162.0,2016.0,Hume City Council,-37.56861,144.92493000000002,Northern Metropolitan,15510.0
34163,Croydon Hills,12 Grange Tce,4,h,1010000.0,S,McGrath,24/02/2018,23.0,3136.0,4.0,2.0,2.0,1187.0,190.0,1983.0,Maroondah City Council,-37.77936,145.26143000000002,Eastern Metropolitan,1705.0
34175,Derrimut,45 Pembroke Cr,4,h,695000.0,S,Barry,24/02/2018,14.7,3030.0,4.0,2.0,2.0,448.0,166.0,2011.0,Brimbank City Council,-37.78213,144.75637,Western Metropolitan,2276.0
34177,Dingley Village,11 Seaton Dr,4,h,760000.0,PI,Ray,24/02/2018,22.2,3172.0,4.0,2.0,2.0,558.0,142.0,2004.0,Kingston City Council,-37.97801,145.13348,South-Eastern Metropolitan,3940.0
34178,Doncaster,86 Ayr St,3,h,890000.0,S,Barry,24/02/2018,12.4,3108.0,3.0,1.0,1.0,462.0,122.0,1970.0,Manningham City Council,-37.78021,145.1033,Eastern Metropolitan,9028.0
34179,Doncaster,48 Dunoon St,3,h,1350000.0,SP,Jellis,24/02/2018,12.4,3108.0,3.0,1.0,2.0,730.0,125.0,1965.0,Manningham City Council,-37.79365,145.13721,Eastern Metropolitan,9028.0
34182,Doncaster East,6 Duckett St,3,h,1250000.0,PI,Jellis,24/02/2018,14.3,3109.0,3.0,2.0,4.0,652.0,153.0,1975.0,Manningham City Council,-37.79769,145.15028999999998,Eastern Metropolitan,10999.0
34186,Donvale,10 Ellerton Ct,5,h,1898000.0,S,Ray,24/02/2018,16.1,3111.0,5.0,3.0,3.0,1366.0,290.0,1980.0,Manningham City Council,-37.77848,145.17597,Eastern Metropolitan,4790.0
34189,Doreen,13 Kossatz Tce,4,h,670000.0,S,Millership,24/02/2018,25.9,3754.0,4.0,2.0,2.0,687.0,235.0,2008.0,Nillumbik Shire Council,-37.6147,145.13255,Northern Victoria,7254.0
34192,Doveton,12 Box St,3,h,670000.0,S,Hall,24/02/2018,28.8,3177.0,3.0,1.0,1.0,578.0,97.0,1960.0,Casey City Council,-37.99478,145.23681000000002,South-Eastern Metropolitan,3533.0
34200,Eltham,16 Fay St,3,h,1285000.0,S,Morrison,24/02/2018,18.0,3095.0,3.0,2.0,2.0,993.0,200.0,1980.0,Banyule City Council,-37.7146,145.14123999999998,Eastern Metropolitan,6990.0
34212,Endeavour Hills,10 Barnsley Dr,6,h,1070000.0,S,One,24/02/2018,28.5,3802.0,6.0,3.0,2.0,800.0,326.0,1997.0,Casey City Council,-37.977759999999996,145.27613,South-Eastern Metropolitan,8443.0
34215,Epping,13 Baystone Rd,3,h,585000.0,S,Love,24/02/2018,19.6,3076.0,3.0,1.0,2.0,572.0,115.0,1985.0,Whittlesea City Council,-37.64763,145.04872,Northern Metropolitan,10926.0
34216,Epping,11 Buckland Cr,3,h,620000.0,S,HAR,24/02/2018,19.6,3076.0,3.0,1.0,2.0,527.0,102.0,1980.0,Whittlesea City Council,-37.64162,145.03814,Northern Metropolitan,10926.0
34218,Epping,16 Dunolly St,4,h,681000.0,SP,Stockdale,24/02/2018,19.6,3076.0,4.0,3.0,2.0,350.0,210.0,2008.0,Whittlesea City Council,-37.630140000000004,145.02428,Northern Metropolitan,10926.0
34219,Epping,75 Grand Pde,4,h,795000.0,PI,Nelson,24/02/2018,19.6,3076.0,4.0,2.0,4.0,672.0,191.0,1996.0,Whittlesea City Council,-37.65491,145.02649,Northern Metropolitan,10926.0
34221,Epping,3 McFarlane Cr,3,h,560000.0,S,Love,24/02/2018,19.6,3076.0,3.0,1.0,2.0,536.0,110.0,1985.0,Whittlesea City Council,-37.6471,145.03752,Northern Metropolitan,10926.0
34222,Epping,15 Savannah Cr,3,h,530000.0,S,HAR,24/02/2018,19.6,3076.0,3.0,1.0,2.0,536.0,126.0,1983.0,Whittlesea City Council,-37.64822,145.03767,Northern Metropolitan,10926.0
34225,Essendon,89 Glass St,3,h,2125000.0,S,McDonald,24/02/2018,7.5,3040.0,3.0,2.0,3.0,1023.0,181.0,1920.0,Moonee Valley City Council,-37.74653,144.91412,Western Metropolitan,9264.0
34230,Essendon,5/3 Violet St,2,u,502000.0,S,Brad,24/02/2018,7.5,3040.0,2.0,1.0,1.0,105.0,63.0,1970.0,Moonee Valley City Council,-37.75557,144.91246,Western Metropolitan,9264.0
34235,Essendon North,8A Salisbury St,2,h,710000.0,SP,Nelson,24/02/2018,8.2,3041.0,2.0,1.0,1.0,314.0,102.0,1940.0,Moonee Valley City Council,-37.736129999999996,144.90235,Western Metropolitan,1308.0
34236,Essendon West,28B Emerald St,4,t,800000.0,VB,Nelson,24/02/2018,7.5,3040.0,4.0,3.0,1.0,182.0,157.0,2015.0,Moonee Valley City Council,-37.75156,144.886,Western Metropolitan,588.0
34238,Essendon West,24 Ruby St,4,h,1365000.0,S,Nelson,24/02/2018,7.5,3040.0,4.0,2.0,3.0,886.0,102.0,1950.0,Moonee Valley City Council,-37.75243,144.88566,Western Metropolitan,588.0
34240,Fairfield,10 Rathmines St,3,h,1275000.0,SP,Jellis,24/02/2018,5.7,3078.0,3.0,2.0,1.0,324.0,165.0,1950.0,Darebin City Council,-37.78265,145.01498,Northern Metropolitan,2970.0
34242,Fawkner,25 William St,3,h,728000.0,S,Ray,24/02/2018,13.1,3060.0,3.0,1.0,4.0,584.0,122.0,1960.0,Hume City Council,-37.70428,144.96716999999998,Northern Metropolitan,5070.0
34253,Footscray,105 Eleanor St,3,h,945000.0,S,Jas,24/02/2018,5.1,3011.0,3.0,1.0,0.0,219.0,107.0,1900.0,Maribyrnong City Council,-37.79732,144.8848,Western Metropolitan,7570.0
34257,Footscray,21 Stafford St,3,h,931000.0,SP,Jas,24/02/2018,5.1,3011.0,3.0,1.0,0.0,240.0,101.0,1930.0,Maribyrnong City Council,-37.79392,144.88418000000001,Western Metropolitan,7570.0
34261,Frankston,2A Olive Gr,2,h,600000.0,VB,hockingstuart,24/02/2018,38.0,3199.0,2.0,1.0,7.0,383.0,86.0,2008.0,Frankston City Council,-38.14529,145.12912,South-Eastern Metropolitan,17055.0
34264,Gardenvale,28 Magnolia Rd,4,h,883000.0,S,McGrath,24/02/2018,7.2,3185.0,4.0,2.0,2.0,558.0,161.0,1925.0,Glen Eira City Council,-37.898709999999994,145.01019,Southern Metropolitan,534.0
34268,Gladstone Park,55 The Circuit,3,h,630000.0,SP,Barry,24/02/2018,12.9,3043.0,3.0,2.0,2.0,542.0,126.0,1984.0,Hume City Council,-37.70147,144.89095,Western Metropolitan,3285.0
34281,Glen Iris,22 Vears Rd,3,h,1633000.0,S,Jellis,24/02/2018,7.3,3146.0,3.0,2.0,3.0,604.0,143.0,1948.0,Boroondara City Council,-37.86019,145.08823,Southern Metropolitan,10412.0
34283,Glen Waverley,58 Delmore Cr,3,h,1330000.0,S,JRW,24/02/2018,16.7,3150.0,3.0,1.0,1.0,651.0,133.0,1960.0,Monash City Council,-37.863609999999994,145.15233,Eastern Metropolitan,15321.0
34284,Glen Waverley,3 Garwain Pde,4,h,1280000.0,S,Fletchers,24/02/2018,16.7,3150.0,4.0,2.0,2.0,657.0,208.0,1970.0,Monash City Council,-37.8697,145.18103,Eastern Metropolitan,15321.0
34285,Glen Waverley,1 Herald Ct,4,h,1250000.0,VB,Jellis,24/02/2018,16.7,3150.0,4.0,2.0,2.0,646.0,187.0,1970.0,Monash City Council,-37.87327,145.18531000000002,Eastern Metropolitan,15321.0
34291,Glen Waverley,25 Tulloch Gr,5,h,1000000.0,VB,Harcourts,24/02/2018,16.7,3150.0,5.0,2.0,2.0,362.0,195.0,1990.0,Monash City Council,-37.89877,145.15125,Eastern Metropolitan,15321.0
34303,Greensborough,9 Haliday Ct,4,h,922000.0,S,Jellis,24/02/2018,16.1,3088.0,4.0,2.0,2.0,914.0,180.0,1975.0,Banyule City Council,-37.69672,145.09791,Northern Metropolitan,8524.0
34305,Greensborough,2 Warralong Av,3,h,775000.0,S,Darren,24/02/2018,16.1,3088.0,3.0,2.0,1.0,610.0,121.0,1970.0,Banyule City Council,-37.71686,145.09261,Northern Metropolitan,8524.0
34307,Greenvale,102 Greenvale Dr,4,h,900000.0,SP,Raine,24/02/2018,20.4,3059.0,4.0,2.0,2.0,1134.0,324.0,1980.0,Hume City Council,-37.64221,144.8926,Northern Metropolitan,4864.0
34308,Greenvale,3 Piccadilly Ct,3,h,740000.0,S,Jason,24/02/2018,20.4,3059.0,3.0,2.0,4.0,814.0,176.0,1990.0,Hume City Council,-37.65651,144.90259,Northern Metropolitan,4864.0
34310,Hadfield,6 Knole St,3,h,750000.0,SP,D'Aprano,24/02/2018,11.2,3046.0,3.0,1.0,3.0,650.0,189.0,1950.0,Moreland City Council,-37.71498,144.95076,Northern Metropolitan,2606.0
34318,Hampton,22 May St,3,h,2440000.0,S,Marshall,24/02/2018,13.8,3188.0,3.0,2.0,1.0,752.0,233.0,1936.0,Bayside City Council,-37.93592,145.01187,Southern Metropolitan,5454.0
34324,Hampton,10 Wales St,3,h,1615000.0,S,Charlton,24/02/2018,13.8,3188.0,3.0,2.0,2.0,340.0,183.0,2000.0,Bayside City Council,-37.9445,145.01609,Southern Metropolitan,5454.0
34329,Hawthorn,29 Grove Rd,5,h,4630000.0,S,Marshall,24/02/2018,5.3,3122.0,5.0,3.0,2.0,613.0,160.0,2013.0,Boroondara City Council,-37.81457,145.02455,Southern Metropolitan,11308.0
34335,Hawthorn,53 Mason St,3,h,1660000.0,PI,Jellis,24/02/2018,5.3,3122.0,3.0,1.0,1.0,251.0,110.0,1890.0,Boroondara City Council,-37.81684,145.02068,Southern Metropolitan,11308.0
